uhlm_pressao,temp_uhlm_oleo,uhrv_pressao,temp_uhrv_oleo,status,distribuidor,velocidade,posicao_rotor,turbina_vazao,temp_manc_casq_comb,temp_manc_casq_esc,acumulador_energia,tensao_fase_A,tensao_fase_B,tensao_fase_C,tensao_neutro,corrente_fase_A,corrente_fase_B,corrente_fase_C,corrente_neutro,tensao_excitacao,corrente_excitacao,frequencia,potencia_ativa,potencia_reativa,potencia_aparente,fp,temp_enrol_A,temp_enrol_B,temp_enrol_C,temp_nucleo_estator_01,temp_nucleo_estator_02,temp_nucleo_estator_03,temp_tiristor_01,temp_tiristor_02,temp_tiristor_03,temp_crowbar_01,temp_crowbar_02,temp_transf_excitacao,temp_casq_rad_comb,temp_mancal_casq_guia,temp_mancal_cont_esc,nivel_montante,nivel_jusante,horimetro_eletrico,tensaoL_fase_AB,tensaoL_fase_BC,tensaoL_fase_CA,correnteL_fase_A,correnteL_fase_B,correnteL_fase_C
0.0,37.6,114.414,34.9,0,-0.0366211,35,85.0,0,54.1,38.2,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,42.9,43.4,43.5,43.3,42.6,42.2,4.16767e-08,37.4,38.9,76.5,52.8,38.1,45.8,44.1,39.4,403.137,403.08,10.2,0,0,0,0,0,0
0.0,37.8,118.721,35.8,0,-0.0244141,30,99.0,0,52.1,37.9,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,42.9,43.4,43.5,43.4,42.8,42.4,0.0,37.0,38.5,74.3,52.6,38.1,45.0,42.8,40.4,403.181,403.124,10.2,0,0,0,0,0,0
0.0,38.0,111.484,35.8,0,0.0,30,99.0,0,50.5,37.4,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,42.8,43.3,43.4,43.5,42.8,42.4,-107479000.0,36.7,38.2,72.6,52.2,38.2,44.2,41.9,40.6,403.119,403.046,10.2,0,0,0,0,0,0
0.0,37.1,123.184,35.8,0,0.0,30,99.0,0,49.4,36.9,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,42.7,43.2,43.4,43.5,42.8,42.4,0.0,36.5,38.0,70.9,51.4,38.2,43.6,41.1,40.5,403.144,403.078,10.2,0,0,0,0,0,0
0.0,35.9,114.678,35.7,0,0.012207,30,99.0,0,48.5,36.3,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,42.6,43.2,43.3,43.5,42.8,42.4,-1.5923200000000002e-23,36.4,37.9,68.1,51.3,38.2,43.2,40.5,40.2,403.237,403.185,10.2,0,0,0,0,0,0
0.0,35.2,129.893,35.5,0,-0.0244141,30,99.0,0,47.8,35.8,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,42.5,43.0,43.2,43.5,42.7,42.4,4.16767e-08,36.3,37.8,66.5,50.0,38.2,42.8,39.9,39.7,403.369,403.321,10.2,0,0,0,0,0,0
0.0,34.8,118.672,35.5,0,-0.0244141,30,99.0,0,47.3,35.4,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,42.5,43.0,43.2,43.4,42.7,42.3,-107479000.0,36.2,37.6,64.7,50.2,38.2,42.4,39.4,39.3,403.487,403.443,10.2,0,0,0,0,0,0
0.0,34.5,111.66,35.4,0,-0.0244141,30,99.0,0,46.8,35.0,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,42.4,42.9,43.0,43.4,42.7,42.3,0.0,36.2,37.5,62.7,48.0,38.2,42.0,39.0,38.7,403.6,403.555,10.2,0,0,0,0,0,0
0.0,34.2,123.76,35.3,0,0.0,30,99.0,0,46.4,34.7,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,42.4,42.8,43.0,43.4,42.7,42.3,0.0,36.1,37.4,61.2,47.3,38.2,41.7,38.6,38.3,403.694,403.646,10.2,0,0,0,0,0,0
0.0,33.9,115.166,35.3,0,-0.0366211,30,99.0,0,45.9,34.3,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,42.3,42.7,42.9,43.3,42.6,42.3,4.16767e-08,36.0,37.3,59.6,46.7,38.2,41.5,38.2,37.8,403.775,403.725,10.2,0,0,0,0,0,0
0.0,33.6,128.33,35.3,0,-0.0488281,31,99.0,0,45.6,34.0,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,42.3,42.7,42.9,43.3,42.6,42.2,-107479000.0,35.9,37.1,58.0,45.4,38.2,41.2,37.9,37.4,403.844,403.791,10.2,0,0,0,0,0,0
0.0,33.4,120.049,35.2,0,-0.0244141,31,99.0,0,45.2,33.8,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,42.2,42.6,42.8,43.3,42.6,42.2,-107479000.0,35.9,37.1,56.8,44.7,38.2,41.0,37.6,37.0,403.9,403.846,10.2,0,0,0,0,0,0
0.0,33.2,112.744,35.1,0,-0.0488281,31,99.0,0,44.9,33.6,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,42.2,42.5,42.7,43.3,42.5,42.2,0.0,35.7,36.9,55.2,43.9,38.2,40.7,37.4,36.6,403.95,403.894,10.2,0,0,0,0,0,0
0.0,32.9,125.957,35.1,0,-0.0366211,30,99.0,0,44.6,33.3,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,42.1,42.5,42.7,43.2,42.5,42.2,-1.5923200000000002e-23,35.7,36.8,54.6,43.4,38.2,40.5,37.2,36.3,404.0,403.943,10.2,0,0,0,0,0,0
0.0,32.7,116.66,35.1,0,0.0,31,99.0,0,44.4,33.2,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,42.0,42.4,42.6,43.1,42.4,42.1,4.16767e-08,35.5,36.7,53.1,43.2,38.2,40.3,36.9,36.0,404.056,403.992,10.2,0,0,0,0,0,0
0.0,32.4,110.371,35.1,0,-0.0244141,32,99.0,0,44.1,33.0,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,42.0,42.3,42.5,43.1,42.4,42.1,4.16767e-08,35.5,36.6,52.0,42.3,38.2,40.1,36.7,35.7,404.106,404.046,10.2,0,0,0,0,0,0
0.0,32.3,122.168,35.1,0,0.0,31,99.0,0,43.9,32.8,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,41.9,42.3,42.5,43.1,42.4,42.1,2.71536e+23,35.3,36.4,51.2,41.6,38.2,39.9,36.5,35.4,404.162,404.104,10.2,0,0,0,0,0,0
0.0,32.1,114.297,35.1,0,-0.0244141,30,99.0,0,43.6,32.7,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,41.8,42.3,42.5,43.1,42.3,42.0,0.0,35.3,36.3,50.1,41.1,38.2,39.8,36.3,35.1,404.219,404.161,10.2,0,0,0,0,0,0
0.0,31.9,129.785,35.0,0,-0.0366211,31,99.0,0,43.3,32.6,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,41.8,42.2,42.4,43.0,42.3,42.0,-1.5923200000000002e-23,35.2,36.2,49.2,40.6,38.1,39.6,36.1,34.9,404.275,404.218,10.2,0,0,0,0,0,0
0.0,31.8,119.014,35.0,0,-0.0488281,31,99.0,0,43.1,32.5,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,41.8,42.2,42.3,43.0,42.3,41.9,4.16767e-08,35.1,36.1,48.2,40.1,38.1,39.4,35.9,34.7,404.331,404.273,10.2,0,0,0,0,0,0
0.0,31.7,112.227,35.0,0,-0.0244141,31,99.0,0,42.9,32.3,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,41.7,42.1,42.3,43.0,42.2,41.9,-107479000.0,35.0,36.0,47.5,39.9,38.1,39.3,35.7,34.5,404.387,404.331,10.2,0,0,0,0,0,0
0.0,31.6,125.859,35.0,0,-0.0244141,31,99.0,0,42.8,32.3,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,41.6,42.1,42.3,42.9,42.2,41.9,2.71536e+23,34.9,35.9,47.1,39.3,38.1,39.1,35.6,34.3,404.444,404.387,10.2,0,0,0,0,0,0
0.0,31.5,116.953,35.0,0,-0.0244141,30,99.0,0,42.5,32.1,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,41.6,42.0,42.2,42.9,42.2,41.8,0.0,34.8,35.8,46.0,39.0,38.1,39.0,35.4,34.1,404.5,404.44,10.2,0,0,0,0,0,0
0.0,31.4,110.791,35.0,0,0.0,31,99.0,0,42.3,32.1,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,41.5,41.9,42.1,42.8,42.1,41.7,0.0,34.8,35.7,45.4,39.0,38.0,38.9,35.3,34.0,404.55,404.494,10.2,0,0,0,0,0,0
0.0,31.3,122.754,35.0,0,-0.0610352,31,99.0,0,42.2,32.0,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,41.4,41.9,42.1,42.8,42.0,41.7,4.16767e-08,34.6,35.5,44.9,38.2,38.0,38.8,35.1,33.8,404.6,404.544,10.2,0,0,0,0,0,0
0.0,31.3,114.912,35.0,0,-0.0244141,31,99.0,0,42.0,32.0,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,41.4,41.8,42.0,42.8,42.0,41.7,4.16767e-08,34.6,35.5,44.0,38.0,38.0,38.7,35.0,33.6,404.65,404.595,10.2,0,0,0,0,0,0
0.0,31.3,126.982,35.0,0,0.0,31,99.0,0,41.8,31.9,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,41.3,41.8,42.0,42.7,42.0,41.7,-107479000.0,34.5,35.3,43.5,37.9,38.0,38.5,34.9,33.5,404.7,404.644,10.2,0,0,0,0,0,0
0.0,31.2,120.146,34.9,0,-0.0366211,31,99.0,0,41.6,31.9,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,41.3,41.8,41.9,42.6,41.9,41.6,2.71536e+23,34.4,35.2,42.7,37.3,38.0,38.4,34.8,33.4,404.744,404.688,10.2,0,0,0,0,0,0
0.0,31.1,113.105,34.9,0,-0.0488281,31,99.0,0,41.4,31.8,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,41.3,41.7,41.9,42.6,41.8,41.5,0.0,34.4,35.1,42.3,37.0,38.0,38.3,34.6,33.3,404.794,404.737,10.2,0,0,0,0,0,0
0.0,31.0,127.256,34.9,0,-0.0488281,31,99.0,0,41.3,31.7,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,41.2,41.6,41.8,42.6,41.8,41.5,-1.5923200000000002e-23,34.2,35.0,41.8,36.9,38.0,38.2,34.6,33.2,404.837,404.782,10.2,0,0,0,0,0,0
0.0,31.0,117.793,34.9,0,-0.0488281,31,99.0,0,41.1,31.7,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,41.1,41.6,41.8,42.5,41.8,41.5,4.16767e-08,34.2,35.0,41.5,36.6,38.0,38.0,34.5,33.1,404.881,404.827,10.2,0,0,0,0,0,0
0.0,30.9,111.416,34.9,0,-0.0244141,31,99.0,0,41.0,31.6,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,41.1,41.5,41.7,42.4,41.7,41.4,4.16767e-08,34.0,34.9,40.9,36.5,38.0,38.0,34.3,33.0,404.925,404.869,10.2,0,0,0,0,0,0
0.0,30.8,123.994,34.9,0,-0.0244141,31,99.0,0,40.8,31.6,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,41.0,41.4,41.7,42.4,41.6,41.3,-107479000.0,34.0,34.9,40.6,36.4,38.0,37.9,34.3,32.9,404.969,404.911,10.2,0,0,0,0,0,0
0.0,30.8,115.84,34.9,0,-0.0488281,31,99.0,0,40.7,31.5,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,41.0,41.4,41.6,42.4,41.6,41.3,2.71536e+23,33.9,34.7,40.2,36.1,38.0,37.8,34.1,32.9,405.006,404.95,10.2,0,0,0,0,0,0
0.0,30.8,110.039,34.8,0,-0.0488281,31,99.0,0,40.5,31.5,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,41.0,41.4,41.6,42.3,41.6,41.3,0.0,33.8,34.7,40.0,35.7,38.0,37.7,34.1,32.8,405.05,404.995,10.2,0,0,0,0,0,0
0.0,30.8,121.436,34.8,0,-0.0488281,32,99.0,0,40.4,31.5,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,40.9,41.3,41.5,42.3,41.5,41.2,-1.5923200000000002e-23,33.7,34.6,39.6,35.5,38.0,37.6,33.9,32.7,405.087,405.035,10.2,0,0,0,0,0,0
0.0,30.8,114.082,34.8,0,-0.0244141,31,99.0,0,40.2,31.4,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,40.9,41.2,41.4,42.3,41.5,41.2,4.16767e-08,33.7,34.5,39.3,35.3,37.9,37.5,33.9,32.7,405.125,405.074,10.2,0,0,0,0,0,0
0.0,30.7,129.697,34.7,0,-0.0488281,31,99.0,0,40.1,31.4,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,40.8,41.2,41.4,42.2,41.5,41.2,-107479000.0,33.6,34.4,38.9,35.2,37.9,37.4,33.8,32.6,405.162,405.108,10.2,0,0,0,0,0,0
0.0,30.7,119.199,34.7,0,-0.0488281,32,99.0,0,40.0,31.4,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,40.7,41.1,41.3,42.2,41.4,41.1,-107479000.0,33.5,34.3,38.6,35.0,37.9,37.3,33.7,32.5,405.2,405.144,10.2,0,0,0,0,0,0
0.0,30.6,112.52,34.7,0,-0.0488281,32,99.0,0,39.8,31.4,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,40.7,41.1,41.3,42.1,41.3,41.0,2.71536e+23,33.4,34.2,38.3,34.8,37.9,37.2,33.6,32.5,405.231,405.176,10.2,0,0,0,0,0,0
0.0,30.6,126.279,34.7,0,-0.0366211,32,99.0,0,39.7,31.3,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,40.7,41.0,41.2,42.1,41.3,41.0,2.71536e+23,33.3,34.2,38.0,34.8,37.8,37.1,33.6,32.4,405.269,405.212,10.2,0,0,0,0,0,0
0.0,30.6,117.324,34.7,0,0.0,31,99.0,0,39.5,31.3,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,40.6,41.0,41.2,42.0,41.3,41.0,0.0,33.3,34.1,37.7,34.5,37.8,37.0,33.5,32.3,405.3,405.244,10.2,0,0,0,0,0,0
0.0,30.6,111.289,34.7,0,-0.0244141,31,99.0,0,39.5,31.3,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,40.5,41.0,41.1,42.0,41.2,41.0,-1.5923200000000002e-23,33.3,34.0,37.5,34.2,37.8,36.9,33.4,32.3,405.331,405.279,10.2,0,0,0,0,0,0
0.0,30.5,123.955,34.7,0,-0.0610352,31,99.0,0,39.3,31.3,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,40.5,40.9,41.1,41.9,41.1,41.0,-1.5923200000000002e-23,33.1,34.0,37.2,34.2,37.8,36.9,33.4,32.3,405.362,405.306,10.2,0,0,0,0,0,0
0.0,30.5,115.947,34.7,0,-0.0244141,32,99.0,0,39.3,31.3,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,40.5,40.8,41.0,41.9,41.1,40.9,-107479000.0,33.1,33.9,37.0,34.0,37.8,36.8,33.3,32.2,405.394,405.337,10.2,0,0,0,0,0,0
0.0,30.5,110.332,34.7,0,-0.0366211,32,99.0,0,39.1,31.3,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,40.4,40.8,41.0,41.9,41.1,40.8,-107479000.0,33.0,33.8,36.8,33.6,37.8,36.7,33.3,32.1,405.425,405.369,10.2,0,0,0,0,0,0
0.0,30.5,122.09,34.7,0,0.0,31,99.0,0,39.0,31.2,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,40.3,40.8,41.0,41.8,41.0,40.8,2.71536e+23,32.9,33.7,36.5,33.6,37.8,36.6,33.2,32.1,405.456,405.4,10.2,0,0,0,0,0,0
0.0,30.5,114.775,34.7,0,-0.0366211,32,99.0,0,38.9,31.2,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,40.3,40.7,41.0,41.7,41.0,40.8,0.0,32.9,33.6,36.3,33.5,37.8,36.5,33.2,32.1,405.481,405.426,10.2,0,0,0,0,0,0
0.0,30.4,120.967,34.7,0,5.82275,235,3.0,0,38.9,31.2,4.65957,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,40.2,40.7,40.9,41.6,40.9,40.6,0.0,32.8,33.6,36.1,33.6,37.8,36.6,33.3,32.1,405.481,405.423,10.2,0,0,0,0,0,0
0.0,30.4,126.826,34.8,0,10.8398,355,4.0,0,41.3,31.5,4.65957,2311.05,2311.05,2331.0,0,0,0,0,10,125.0,82.2368,6003,0,0,0,100,40.1,40.6,40.7,41.5,40.7,40.4,0.0,32.9,33.8,36.3,33.7,37.8,38.0,35.0,32.1,405.412,405.316,10.2,0,0,0,0,0,0
0.0,30.4,115.928,35.0,0,15.2832,356,5.0,0,44.2,32.3,4.6639,2340.45,2358.3,2368.8,0,99,98,104,10,124.0,81.5789,6001,386,-94,398,97,40.2,40.6,40.8,41.5,40.7,40.3,-107479000.0,33.5,34.7,39.7,35.1,37.8,39.4,36.8,32.5,405.319,405.189,10.2,0,0,0,9,10,10
0.0,30.7,110.293,35.0,0,15.0146,362,5.0,0,46.4,33.3,4.66977,2341.5,2350.95,2369.85,0,88,88,92,10,121.0,79.6053,6000,356,-74,364,98,40.5,40.8,41.0,41.6,40.9,40.4,-1.5923200000000002e-23,34.2,35.3,42.3,36.6,37.7,40.5,38.0,33.0,405.2,405.081,10.2,0,0,0,9,9,9
0.0,32.2,122.393,35.0,0,15.0269,359,4.0,0,47.7,34.2,4.67535,2348.85,2353.05,2369.85,0,85,84,90,10,126.0,82.8947,5996,321,-61,327,98,40.7,41.0,41.2,41.7,40.9,40.5,0.0,34.7,36.0,45.4,38.0,37.8,41.3,39.0,33.6,405.087,404.962,10.2,0,0,0,8,9,9
0.0,32.0,115.107,35.0,0,14.7705,360,5.0,0,48.6,34.9,4.68092,2343.6,2361.45,2369.85,0,81,82,87,10,124.0,81.5789,5997,335,-77,344,97,41.0,41.2,41.4,41.8,41.1,40.7,-1.5923200000000002e-23,35.1,36.4,47.9,39.6,37.8,41.9,39.8,34.3,404.969,404.844,10.2,0,0,0,8,9,8
0.0,32.6,114.883,34.9,0,14.6484,362,4.0,0,49.4,35.4,4.68594,2350.95,2354.1,2369.85,0,69,70,74,10,126.0,82.8947,6000,306,-47,310,99,41.1,41.5,41.7,41.9,41.2,40.8,4.16767e-08,35.4,36.9,51.0,41.2,37.8,42.4,40.4,35.0,404.844,404.719,10.2,0,0,0,7,8,8
0.0,33.3,120.928,34.9,0,14.3677,356,4.0,0,50.1,35.8,4.69068,2340.45,2350.95,2366.7,0,69,69,74,10,123.0,80.9211,6000,281,-44,284,99,41.3,41.7,41.9,42.0,41.3,41.0,2.71536e+23,35.8,37.3,52.8,41.8,37.8,42.9,41.0,35.6,404.719,404.607,10.2,0,0,0,7,7,7
0.0,33.9,114.131,34.9,0,14.4775,363,5.0,0,50.7,36.1,4.69526,2340.45,2352.0,2367.75,0,68,67,74,10,127.0,83.5526,5999,284,-54,289,98,41.6,41.9,42.1,42.2,41.5,41.0,-1.5923200000000002e-23,36.1,37.7,55.6,42.5,37.8,43.3,41.4,36.1,404.587,404.474,10.3,0,0,0,7,7,7
0.0,34.6,130.918,34.9,0,14.6973,359,4.0,0,51.2,36.4,4.70002,2343.6,2354.1,2368.8,0,69,69,77,10,128.0,84.2105,5999,295,-46,298,99,41.7,42.1,42.3,42.3,41.6,41.2,-107479000.0,36.3,38.0,58.4,42.9,37.8,43.7,41.8,36.4,404.456,404.339,10.3,0,0,0,6,7,7
0.0,35.1,120.146,34.9,0,14.6973,358,5.0,0,51.7,36.7,4.70463,2342.55,2353.05,2369.85,0,67,67,72,10,127.0,83.5526,5997,289,-62,296,98,41.9,42.3,42.4,42.4,41.8,41.3,-1.5923200000000002e-23,36.6,38.2,61.0,45.9,37.9,44.0,42.2,36.9,404.319,404.195,10.3,0,0,0,7,7,7
0.0,35.5,113.008,34.9,0,14.7095,363,4.0,0,52.1,37.0,4.70918,2350.95,2353.05,2368.8,0,69,69,75,10,123.0,83.5526,6000,282,-49,286,99,42.2,42.5,42.7,42.6,42.0,41.5,-107479000.0,36.9,38.5,62.8,46.1,38.0,44.3,42.5,37.3,404.175,404.058,10.3,0,0,0,7,7,7
0.0,36.8,122.295,34.9,0,15.1978,359,4.0,0,53.5,37.8,4.72817,2338.35,2356.2,2365.65,0,71,69,75,10,123.0,80.9211,5995,282,-51,287,98,42.8,43.2,43.3,43.2,42.6,42.1,0.0,37.7,39.3,68.1,49.1,38.0,45.2,43.5,38.5,403.531,403.415,10.4,0,0,0,7,7,7
0.0,37.1,114.082,34.9,0,15.3687,359,5.0,0,53.8,38.0,4.73292,2338.35,2348.85,2365.65,0,72,71,76,10,127.0,83.5526,5994,277,-61,283,98,42.9,43.4,43.5,43.3,42.7,42.2,2.71536e+23,37.8,39.3,69.2,48.8,38.1,45.4,43.8,38.7,403.35,403.232,10.4,0,0,0,7,7,8
0.0,37.3,128.105,34.8,0,15.4175,357,5.0,0,54.1,38.1,4.7375,2336.25,2346.75,2364.6,0,72,70,76,10,130.0,85.5263,5997,292,-60,298,98,43.1,43.6,43.6,43.5,42.8,42.3,-107479000.0,37.9,39.5,70.0,50.1,38.2,45.6,44.0,38.9,403.162,403.032,10.4,0,0,0,7,7,7
0.0,37.6,117.627,34.9,0,15.4785,363,4.0,0,54.3,38.2,4.7421,2343.6,2354.1,2365.65,0,73,70,76,10,130.0,85.5263,5995,293,-56,298,98,43.3,43.7,43.8,43.7,42.9,42.5,4.16767e-08,38.0,39.7,71.5,50.8,38.2,45.8,44.2,39.1,402.969,402.848,10.4,0,0,0,7,7,7
0.0,37.8,116.709,35.1,0,0.0244141,34,87.0,0,54.3,38.4,4.74437,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,43.4,43.8,43.9,43.6,43.1,42.6,-1.5923200000000002e-23,38.0,39.5,73.0,51.2,38.2,45.9,44.2,39.5,403.031,402.971,10.4,0,0,0,0,0,0
0.0,37.9,116.729,35.7,0,0.0,31,99.0,0,52.2,38.0,4.74437,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,43.3,43.8,43.9,43.8,43.2,42.8,2.71536e+23,37.7,39.1,70.3,50.8,38.3,45.1,42.9,40.5,403.044,402.979,10.4,0,0,0,0,0,0
0.0,38.0,110.0,35.8,0,0.012207,30,99.0,0,50.6,37.6,4.74437,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,43.2,43.7,43.9,43.9,43.2,42.8,4.16767e-08,37.3,38.9,68.9,50.3,38.4,44.4,42.0,40.7,402.975,402.902,10.4,0,0,0,0,0,0
0.0,37.2,121.035,35.8,0,0.0,30,99.0,0,49.4,37.0,4.74437,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,43.1,43.6,43.8,43.9,43.2,42.8,2.71536e+23,37.1,38.7,67.0,49.8,38.4,43.8,41.3,40.7,403.031,402.972,10.4,0,0,0,0,0,0
0.0,36.1,113.203,35.7,0,-0.0244141,31,99.0,0,48.6,36.5,4.74437,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,43.1,43.6,43.7,43.9,43.2,42.8,0.0,37.0,38.5,65.3,48.9,38.4,43.3,40.6,40.4,403.162,403.114,10.4,0,0,0,0,0,0
0.0,35.4,126.572,35.7,0,0.0244141,31,99.0,0,47.9,36.0,4.74437,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,42.9,43.4,43.6,43.9,43.1,42.8,-1.5923200000000002e-23,37.0,38.4,63.9,48.0,38.4,42.9,40.0,39.9,403.3,403.253,10.4,0,0,0,0,0,0
0.0,35.0,116.768,35.6,0,0.0488281,31,99.0,0,47.4,35.6,4.74437,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,42.9,43.4,43.6,43.8,43.1,42.7,4.16767e-08,36.8,38.2,62.2,47.3,38.4,42.6,39.5,39.5,403.419,403.368,10.4,0,0,0,0,0,0
0.0,34.6,110.273,35.5,0,0.0,30,99.0,0,46.9,35.1,4.74437,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,42.8,43.3,43.5,43.8,43.1,42.7,-107479000.0,36.8,38.1,60.4,46.8,38.4,42.2,39.1,39.0,403.525,403.47,10.4,0,0,0,0,0,0
0.0,34.3,121.24,35.5,0,0.0,30,99.0,0,46.4,34.8,4.74437,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,42.7,43.2,43.4,43.8,43.1,42.6,0.0,36.7,38.0,58.9,45.8,38.4,41.9,38.7,38.6,403.606,403.55,10.4,0,0,0,0,0,0
0.0,34.0,113.457,35.4,0,0.012207,30,99.0,0,46.1,34.5,4.74437,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,42.7,43.2,43.4,43.7,43.0,42.6,0.0,36.6,37.9,57.5,45.1,38.4,41.6,38.3,38.0,403.669,403.609,10.4,0,0,0,0,0,0
0.0,33.8,127.188,35.4,0,0.0,31,99.0,0,45.7,34.2,4.74437,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,42.6,43.1,43.2,43.7,43.0,42.6,-1.5923200000000002e-23,36.5,37.8,57.0,44.4,38.4,41.4,38.0,37.7,403.725,403.66,10.4,0,0,0,0,0,0
0.0,33.5,117.246,35.3,0,0.0488281,31,99.0,0,45.4,33.9,4.74437,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,42.5,43.0,43.2,43.7,42.9,42.6,-107479000.0,36.4,37.6,55.0,44.3,38.4,41.1,37.8,37.3,403.775,403.709,10.4,0,0,0,0,0,0
0.0,33.3,110.654,35.3,0,0.012207,30,99.0,0,45.1,33.7,4.74437,0.0,0.0,0.0,0,0,0,0,10,0.0,0.0,6000,0,0,0,100,42.5,42.9,43.1,43.7,42.9,42.5,2.71536e+23,36.3,37.5,54.2,43.5,38.4,40.9,37.5,36.9,403.819,403.756,10.4,0,0,0,0,0,0
