,Distribuidor,Rotor Atual,Rotor Otimizado,Potência Atual,Potência Otimizada,Ganho (%)
699,44.4458,21.582,8.377880096435547,1825.0,1829.394775390625,0.2408096104452055
700,28.6499,8.801269999999999,15.119049072265623,1159.0,1162.7952880859375,0.3274623024967644
701,11.5112,1.2695299999999978,0.2204189300537109,209.0,208.5208740234375,-0.2292468787380382
702,42.9199,20.2881,7.222335815429687,1790.0,1793.03076171875,0.1693162971368715
703,47.1924,22.8516,13.23558235168457,1969.0,1971.08154296875,0.1057157424454037
704,39.563,17.4805,17.79121208190918,1645.0,1645.622314453125,0.037830665843465
705,37.0483,15.124499999999998,11.4675874710083,1554.0,1555.7784423828125,0.1144428817768661
706,12.0972,4.467769999999997,3.016101837158203,212.0,212.12493896484372,0.0589334739829009
707,34.5215,12.548799999999998,9.82034683227539,1347.0,1348.58544921875,0.1177022434112843
708,14.1357,5.163569999999999,0.2204189300537109,206.9999999999999,206.8065185546875,-0.0934692972523605
709,29.1748,9.143069999999998,11.424373626708984,1117.0,1129.0433349609375,1.0781857619460609
710,11.1206,0.366210999999998,0.2126703262329101,212.0,212.27532958984372,0.1298724480395047
711,16.113300000000002,5.358889999999998,21.670040130615234,415.0000000000002,417.00299072265625,0.4826483669050654
712,11.3525,1.0131799999999984,2.0669870376586914,193.00000000000023,194.04083251953125,0.5392914608969023
713,53.2104,26.0,19.61559295654297,2285.0,2288.12158203125,0.1366119050875273
714,29.7974,9.631349999999998,11.499810218811035,1204.0,1204.6982421875,0.057993537167774
715,37.7319,15.722699999999998,4.801510810852051,1578.0,1580.609619140625,0.1653751039686311
716,11.0596,1.5380900000000004,0.0465259552001953,172.0,171.6199951171875,-0.2209330714026162
717,46.4844,22.6318,10.5955810546875,1994.0,1997.04931640625,0.1529245940947843
718,11.2915,1.6601599999999976,0.1663293838500976,197.0000000000001,196.48773193359372,-0.2600345514753114
719,31.1035,10.449199999999998,12.849547386169434,1234.0,1235.530517578125,0.1240289771576175
720,36.9995,15.173299999999998,2.1155176162719727,1493.0,1497.796875,0.3212910247823175
721,30.6763,10.095199999999998,21.63601303100586,1054.0,1091.9747314453125,3.602915696898719
